tconst	primaryTitle	originalTitle	startYear	runtimeMinutes	genres	averageRating	numVotes
tt1754367	Post Tenebras Lux	Post Tenebras Lux	2012	115	Drama	6.5	5755
tt1754392	Rabat	Rabat	2011	102	Drama	7.1	2228
tt1754394	Ragada	Ragada	2010	146	Action,Comedy	6.0	1014
tt1754438	Robotropolis	Robotropolis	2011	85	Action,Adventure,Sci-Fi	3.1	1270
tt1754506	Battleground	Skeleton Lake	2012	85	Action,Horror,Thriller	4.2	1353
tt1754656	The Little Prince	Le Petit Prince	2015	108	Adventure,Animation,Drama	7.7	63563
tt1754700	The Prototype	The Prototype	2022	97	Action,Sci-Fi,Thriller	2.4	31374
tt1754730	The Way to Paradise	The Way to Paradise	2011	85	Action,Comedy,Thriller	5.3	32343
tt1754736	Chloe and Theo	Chloe & Theo	2015	81	Comedy,Drama	5.8	1739
tt1754795	You Will Be My Son	Tu seras mon fils	2011	102	Drama,Thriller	6.9	1143
tt1754811	InAPPropriate Comedy	InAPPropriate Comedy	2013	83	Comedy	2.7	4637
tt1754920	Yeh Saali Zindagi	Yeh Saali Zindagi	2011	130	Crime,Drama,Thriller	7.4	4693
tt1754944	eCupid	eCupid	2011	95	Romance	5.1	2362
tt1756384	The Exam	A vizsga	2011	89	Drama,History,Thriller	7.3	2185
tt1756415	Welcome to the North	Benvenuti al nord	2012	110	Comedy	5.4	4077
tt1756427	Blubberella	Blubberella	2011	87	Action,Comedy	2.4	2692
tt1756476	Dookudu	Dookudu	2011	170	Action,Comedy,Drama	7.4	13685
tt1756479	The Color Out of Space	Die Farbe	2010	86	Drama,Horror,Mystery	6.2	1675
tt1756529	Get Lamp	Get Lamp	2010	78	Documentary	6.6	1795
tt1756595	The Giants	Les géants	2011	84	Adventure,Drama	6.6	1863
tt1756750	Starbuck	Starbuck	2011	109	Comedy,Drama,Romance	7.2	16726
tt1756791	The Broken Tower	The Broken Tower	2011	99	Biography,Drama,History	4.9	1277
tt1756799	The Day	The Day	2011	87	Action,Drama,Horror	5.2	12937
tt1756851	Twixt	Twixt	2011	88	Comedy,Fantasy,Horror	4.7	11297
tt1757742	Apartment 143	Emergo	2011	80	Horror,Thriller	5.0	11566
tt1757746	Extracted	Extracted	2012	89	Drama,Sci-Fi	6.4	12287
tt1757769	Painless	Insensibles	2012	100	Adventure,Fantasy,Horror	6.1	3480
tt1757772	Jackie	Jackie	2010	126	Action,Comedy	7.4	1804
tt1757800	Mitt	Mitt	2014	94	Biography,Documentary,Family	6.8	2614
tt1757831	Paranormal Whacktivity	Paranormal Whacktivity	2013	89	Comedy,Horror	2.4	1275
tt1757940	Çakal	Çakal	2010	86	Crime	6.6	1618
tt1758575	Blue Like Jazz	Blue Like Jazz	2012	108	Comedy,Drama	5.8	3020
tt1758576	Bombay Beach	Bombay Beach	2011	80	Documentary,Drama,Musical	7.0	1417
tt1758595	Diana	Diana	2013	113	Biography,Drama,Romance	5.5	20539
tt1758610	Unconditional	Unconditional	2012	92	Biography,Crime,Drama	7.1	4881
tt1758692	Like Crazy	Like Crazy	2011	86	Drama,Romance	6.6	62249
tt1758795	The To Do List	The To Do List	2013	104	Comedy,Romance	5.8	40294
tt1758810	The Snowman	The Snowman	2017	119	Crime,Drama,Thriller	5.1	66802
tt1758830	This Is 40	This Is 40	2012	134	Comedy,Drama,Romance	6.2	144869
tt17592606	Daman	DAMaN	2022	121	Adventure,Drama	9.1	13128
tt1759744	Charlie Says	Charlie Says	2018	110	Biography,Crime,Drama	5.9	4993
tt1760967	Ill Manors	Ill Manors	2012	121	Crime,Drama,Music	7.1	11015
tt1760980	Madrid, 1987	Madrid, 1987	2011	105	Drama	6.2	2092
tt1761005	Persecuted	Persecuted	2014	91	Action,Drama,Mystery	3.5	1611
tt1762300	One Life	One Life	2011	85	Documentary,Family	7.9	2630
tt1762399	Walking with Dinosaurs 3D	Walking with Dinosaurs 3D	2013	87	Adventure,Animation,Comedy	5.2	11572
tt1763264	No One Lives	No One Lives	2012	86	Horror,Thriller	5.9	21932
tt17632818	Kooman	Kooman	2022	153	Drama,Mystery,Thriller	7.3	2567
tt1763288	Stripped	Stripped	2013	80	Comedy,Horror,Thriller	3.5	1400
tt1763303	The First Time	The First Time	2012	95	Comedy,Drama,Romance	6.8	71960
tt1763316	The Theatre Bizarre	The Theatre Bizarre	2011	114	Horror,Mystery,Thriller	5.1	4293
tt17633184	War Sailor	Krigsseileren	2022	150	Drama,War	7.6	1011
tt1764141	Cairo 678	678	2010	100	Drama	7.4	4562
tt1764183	Arbitrage	Arbitrage	2012	107	Drama,Thriller	6.6	53435
tt1764198	Best Laid Plans	Best Laid Plans	2012	108	Drama	6.3	1582
tt1764234	Killing Them Softly	Killing Them Softly	2012	97	Crime,Drama,Thriller	6.2	147482
tt1764275	The Deep	Djúpið	2012	95	Action,Drama	6.6	5535
tt1764366	Hollywood Sex Wars	Hollywood Sex Wars	2011	106	Comedy	3.3	4543
tt1764600	Sluzhebnyy roman. Nashe vremya	Sluzhebnyy roman. Nashe vremya	2011	90	Comedy,Drama,Romance	5.0	3804
tt1764614	The Curse of Styria	Styria	2014	99	Fantasy,Horror,Mystery	4.9	2338
tt1764625	Tad: The Lost Explorer	Las aventuras de Tadeo Jones	2012	92	Adventure,Animation,Comedy	5.9	8582
tt1764647	Shadow People	The Door	2013	89	Horror,Thriller	5.3	3226
tt1764651	The Expendables 2	The Expendables 2	2012	103	Action,Adventure,Thriller	6.6	311249
tt1764657	The Great White Silence	The Great White Silence	1922	80	Documentary	8.0	1431
tt1765729	Brigada: Naslednik	Brigada: Naslednik	2012	120	Action,Crime	2.6	1122
tt1766085	Shut Up Little Man	Shut Up Little Man! An Audio Misadventure	2011	90	Comedy,Documentary,Drama	6.6	1288
tt1766094	So Undercover	So Undercover	2012	94	Action,Comedy,Crime	5.0	20695
tt1766175	Trap for Cinderella	Trap for Cinderella	2013	100	Crime,Drama,Mystery	5.6	1674
tt1766190	This Life	Hvidsten gruppen	2012	122	Drama,War	6.6	2782
tt17663992	Scream VI	Scream VI	2023	123	Horror,Mystery,Thriller	7.4	19054
tt1767272	388 Arletta Avenue	388 Arletta Avenue	2011	87	Horror,Thriller	4.9	2150
tt1767319	In the Name of the King: Two Worlds	In the Name of the King: Two Worlds	2011	96	Action,Adventure,Fantasy	3.1	5088
tt1767354	Odd Thomas	Odd Thomas	2013	100	Comedy,Fantasy,Horror	6.8	54704
tt1767372	She's Funny That Way	She's Funny That Way	2014	93	Comedy,Drama	6.1	27666
tt1767382	Silent House	Silent House	2011	86	Crime,Horror,Thriller	5.2	23362
tt17677178	Who Invited Them	Who Invited Them	2022	81	Comedy,Horror	5.5	2381
tt17686944	The Highwayman	The Highwayman	2022	85	Adventure	4.9	1542
tt1769363	The Giant Mechanical Man	The Giant Mechanical Man	2012	95	Comedy,Drama,Romance	6.7	10273
tt1770650	BKO: Bangkok Knockout	BKO: Bangkok Knockout	2010	106	Action	5.4	1604
tt1770672	Djinn	Djinn	2013	82	Horror,Thriller	4.4	1982
tt1770734	Shadow Dancer	Shadow Dancer	2012	101	Drama,Thriller	6.2	12770
tt1772230	1911	Xin hai ge ming	2011	99	Drama,History,War	5.7	6353
tt1772240	Apollo 18	Apollo 18	2011	86	Horror,Mystery,Sci-Fi	5.2	56402
tt1772250	The Hidden Face	La cara oculta	2011	97	Drama,Horror,Mystery	7.3	43854
tt1772261	The Curse of Downers Grove	The Curse of Downers Grove	2015	89	Drama,Horror,Mystery	4.4	1996
tt1772262	Dragon Day	Dragon Day	2013	95	Drama,Sci-Fi,Thriller	3.9	1145
tt1772264	Stonehearst Asylum	Eliza Graves	2014	112	Drama,Horror,Mystery	6.8	58039
tt1772270	Foxfire: Confessions of a Girl Gang	Foxfire	2012	143	Crime,Drama	6.1	2345
tt1772271	3, 2, 1... Frankie Go Boom	Frankie Go Boom	2012	89	Comedy	5.9	5091
tt1772288	Danny Collins	Danny Collins	2015	106	Biography,Comedy,Drama	7.0	32249
tt1772339	Prensesin Uykusu	Prensesin Uykusu	2010	110	Comedy,Drama	6.7	2203
tt1772341	Wreck-It Ralph	Wreck-It Ralph	2012	101	Adventure,Animation,Comedy	7.7	431102
tt1772416	Vay Arkadas	Vay Arkadas	2010	100	Comedy	6.3	2496
tt1772424	Where Do We Go Now?	Et maintenant on va où?	2011	110	Comedy,Drama	7.4	13034
tt1772872	Game	Game	2011	135	Action,Crime,Drama	5.2	2445
tt1772925	Jiro Dreams of Sushi	Jiro Dreams of Sushi	2011	81	Documentary	7.8	36733
tt1773000	Identity Card	Obcanský prukaz	2010	137	Comedy,Drama	7.6	1101
tt1773015	Phas Gaye Re Obama	Phas Gaye Re Obama	2010	108	Comedy,Crime,Drama	7.5	5613
tt1773042	Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It	Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It	2010	89	Comedy,Drama	4.6	1058
tt1773109	Yamla Pagla Deewana	Yamla Pagla Deewana	2011	163	Action,Comedy,Drama	5.7	4360
tt1773389	Einstein's God Model	Einstein's God Model	2016	89	Drama,Sci-Fi,Thriller	5.3	2872
tt1773441	Gaalipata	Gaalipata	2008	146	Comedy,Musical,Romance	8.2	1174
tt1773753	Mara	Mara	2018	98	Crime,Horror,Mystery	5.1	8267
tt1773764	Ship of Theseus	Ship of Theseus	2012	140	Drama	8.0	7490
tt1774358	The Snitch Cartel	El cartel de los sapos	2011	102	Action,Crime,Drama	6.3	1309
tt1774438	The Punk Syndrome	Kovasikajuttu	2012	85	Comedy,Documentary,Drama	7.8	1581
tt1774591	Teenage Cocktail	Teenage Cocktail	2016	88	Drama,Thriller	5.9	5439
tt1776086	Bettie Page Reveals All	Bettie Page Reveals All	2012	101	Biography,Documentary	7.0	1572
tt1776143	Don't Go Breaking My Heart	Daan san nam nui	2011	115	Romance	6.5	1871
tt1776196	Fullmetal Alchemist: The Sacred Star of Milos	Hagane no renkinjutsushi: Mirosu no seinaru hoshi	2011	110	Action,Adventure,Animation	6.9	5178
tt1776222	Kauwboy	Kauwboy	2012	81	Drama	7.1	2330
tt1777034	United	United	2011	94	Drama,History,Sport	7.3	12398
tt1777551	Bobby Fischer Against the World	Bobby Fischer Against the World	2011	93	Biography,Documentary,History	7.4	7258
tt1777595	50 to 1	50 to 1	2014	110	Drama	6.3	2103
tt1777606	Rosaline	Rosaline	2022	95	Comedy,Romance	6.4	8043
tt1777612	Demons Never Die	Demons Never Die	2011	93	Horror,Thriller	4.2	1737
tt1778258	Revenge: A Love Story	Fuk sau che ji sei	2010	90	Crime,Mystery,Thriller	6.7	1684
tt1778304	Paranormal Activity 3	Paranormal Activity 3	2011	83	Horror,Mystery	5.8	96752
tt1778338	The Culture High	The Culture High	2014	120	Documentary,News	8.2	3707
tt1778924	The Ultimate Life	The Ultimate Life	2013	105	Drama,Romance	6.0	1515
tt1778931	Manny	Manny	2014	88	Biography,Documentary,Sport	7.1	2300
tt1779076	The Jeffrey Dahmer Files	The Jeffrey Dahmer Files	2012	76	Biography,Crime,Documentary	6.3	2093
tt1780762	Aftershock	Aftershock	2012	89	Action,Adventure,Horror	4.8	12041
tt1780798	Clown	Clown	2014	100	Horror,Thriller	5.7	25024
tt1780856	Stopped on Track	Halt auf freier Strecke	2011	110	Drama	7.6	1617
tt1780967	Seberg	Seberg	2019	102	Biography,Drama,Thriller	5.9	9447
tt1780983	Assassin's Bullet	Sofia	2012	91	Action,Thriller	3.6	3360
tt1781058	Wilson	Wilson	2017	94	Comedy,Drama	5.8	10817
tt1781069	Zeitgeist: Moving Forward	Zeitgeist: Moving Forward	2011	161	Documentary	8.1	18549
tt1781769	Anna Karenina	Anna Karenina	2012	129	Drama,Romance	6.6	102381
tt1781775	Beneath the Darkness	Beneath the Darkness	2011	96	Horror,Thriller	4.5	6193
tt1781812	Exit Humanity	Exit Humanity	2011	114	Drama,Horror	5.3	4605
tt1781827	Hands of Stone	Hands of Stone	2016	111	Biography,Drama,Sport	6.6	16880
tt1781840	Jayne Mansfield's Car	Jayne Mansfield's Car	2012	122	Drama	6.2	3263
tt1781843	The Minister	L'exercice de l'État	2011	115	Drama	6.7	2840
tt1781866	Muita Calma Nessa Hora	Muita Calma Nessa Hora	2010	92	Comedy	5.3	1161
tt1781922	No Escape	No Escape	2015	103	Action,Thriller	6.7	88332
tt1782568	Six Degrees of Celebration	Yolki	2010	90	Comedy,Drama,Family	6.2	3526
tt1783232	Conquest 1453	Fetih 1453	2012	162	Action,Drama,History	6.5	58509
tt1783244	Battle of Warsaw 1920	1920 Bitwa Warszawska	2011	115	Drama,History,Romance	4.4	2031
tt1783298	Free Man	Hür Adam: Bediüzzaman Said Nursi	2011	163	Action,Biography,Drama	4.6	3581
tt1783377	Sri Rama Rajyam	Sri Rama Rajyam	2011	172	Drama,Fantasy	6.8	1070
tt1783422	Two Lives	Zwei Leben	2012	97	Drama,Thriller	7.1	3179
tt1783423	Çakallarla Dans	Çakallarla Dans	2010	102	Comedy	5.6	7061
tt1783721	First Time Loser	First Time Loser	2012	90	Drama,Music	7.7	1205
tt1783732	John Dies at the End	John Dies at the End	2012	99	Comedy,Fantasy,Horror	6.3	39248
tt1784458	Groenten uit Balen	Groenten uit Balen	2011	110	Drama,History	7.0	1187
tt1784499	Valley of the Wolves: Palestine	Kurtlar Vadisi: Filistin	2011	105	Action,Adventure,Drama	6.0	9281
tt1784538	Miss Representation	Miss Representation	2011	85	Documentary	7.5	3816
tt1784575	The Parade	Parada	2011	115	Comedy,Drama,History	7.3	12430
tt1784589	Players	Players	2012	163	Action,Crime,Thriller	4.3	4700
tt1784670	The Malay Chronicles: Bloodlines	The Malay Chronicles: Bloodlines	2011	109	Action,Adventure,Drama	3.8	1120
tt1785288	An Ordinary Man	An Ordinary Man	2017	90	Drama,Thriller,War	5.6	2320
tt1785333	Chittagong	Chittagong	2012	105	Action,Drama,War	7.3	1745
tt1785389	God Bless Ozzy Osbourne	God Bless Ozzy Osbourne	2011	94	Biography,Documentary,Music	7.4	1964
tt1785394	Bleach the Movie: Hell Verse	Gekijouban Bleach: Jigokuhen	2010	94	Action,Adventure,Animation	7.3	2839
tt1785612	The Punk Singer	The Punk Singer	2013	81	Biography,Documentary,Music	7.4	2968
tt1785635	The Vault	The Vault	2017	91	Crime,Horror,Mystery	4.8	13302
tt1785669	Vikingdom	Vikingdom	2013	114	Action,Adventure,Fantasy	3.3	3499
tt1786668	Cyrano Agency	Si-ra-no; Yeon-ae-jo-jak-do	2010	119	Comedy,Romance	6.5	1364
tt1786751	CBGB	CBGB	2013	102	Crime,Drama,Music	6.6	10625
tt1787127	The Forgiveness of Blood	The Forgiveness of Blood	2011	109	Drama	6.8	2013
tt1787660	Being Elmo: A Puppeteer's Journey	Being Elmo: A Puppeteer's Journey	2011	80	Documentary	7.6	7130
tt1787725	If a Tree Falls: A Story of the Earth Liberation Front	If a Tree Falls: A Story of the Earth Liberation Front	2011	85	Biography,Crime,Documentary	7.1	3248
tt1787759	Madea's Big Happy Family	Madea's Big Happy Family	2011	106	Comedy,Drama	4.7	8318
tt1787767	Naked Harbour	Vuosaari	2012	123	Drama	6.4	2650
tt1787777	Page One	Page One: Inside the New York Times	2011	92	Documentary	6.9	3411
tt1787791	Resurrect Dead: The Mystery of the Toynbee Tiles	Resurrect Dead: The Mystery of the Toynbee Tiles	2011	86	Documentary	7.2	2279
tt1787837	We Were Here	We Were Here	2011	90	Biography,Documentary,History	7.9	2222
tt1787988	Talaash: The Answer Lies Within	Talaash	2012	140	Crime,Drama,Mystery	7.2	43266
tt1788383	House of the Rising Sun	House of the Rising Sun	2011	90	Action,Thriller	4.4	3614
tt1788391	Kill List	Kill List	2011	95	Action,Crime,Horror	6.4	42248
tt1788979	67th Street, New York, NY	67th Street, New York, NY	2011	105	Crime,Thriller	5.5	34889
tt1789083	The Weight of Chains	The Weight of Chains	2010	125	Documentary,History,News	8.2	4431
tt1789810	José and Pilar	José e Pilar	2010	117	Biography,Documentary	8.3	2435
tt1790809	Pirates of the Caribbean: Dead Men Tell No Tales	Pirates of the Caribbean: Dead Men Tell No Tales	2017	129	Action,Adventure,Fantasy	6.5	319701
tt1790825	Murph: The Protector	Murph: The Protector	2013	79	Documentary	6.4	1454
tt1790834	Simon Killer	Simon Killer	2012	106	Drama,Horror,Thriller	6.3	4844
tt1790864	The Maze Runner	The Maze Runner	2014	113	Action,Mystery,Sci-Fi	6.8	477617
tt1790867	The Other F Word	The Other F Word	2011	98	Comedy,Documentary,Drama	7.3	2017
tt1790869	In Their Skin	In Their Skin	2012	97	Horror,Thriller	5.3	5545
tt1790885	Zero Dark Thirty	Zero Dark Thirty	2012	157	Drama,History,Thriller	7.4	306666
tt1790886	The Campaign	The Campaign	2012	85	Comedy	6.1	133467
tt1791528	Inherent Vice	Inherent Vice	2014	148	Comedy,Crime,Drama	6.6	106718
tt1791614	Struck by Lightning	Struck by Lightning	2012	90	Comedy,Drama	6.2	14974
tt1791681	Treehouse	Treehouse	2014	100	Horror,Mystery,Thriller	3.8	2374
tt1791682	While We're Young	While We're Young	2014	97	Comedy,Drama	6.3	51560
tt1792543	The Reunion	The Reunion	2011	90	Action,Drama	5.1	4188
tt1792621	Superheroes	Superheroes	2011	85	Action,Comedy,Documentary	6.4	1748
tt1792647	Cirque du Soleil: Worlds Away	Cirque du Soleil: Worlds Away	2012	91	Fantasy	6.7	8126
tt1792799	Chromeskull: Laid to Rest 2	Chromeskull: Laid to Rest 2	2011	93	Horror	5.0	3917
tt1793223	Free Samples	Free Samples	2012	80	Comedy,Drama	5.6	2246
tt1793239	The Assault	L'assaut	2010	91	Action,History,Thriller	6.1	3950
tt1793931	The Tuche Family	Les Tuche	2011	95	Comedy	5.4	3580
tt1794850	La vérité si je mens! 3	La vérité si je mens! 3	2012	112	Comedy	5.3	1832
tt1794886	Nobel's Last Will	Nobels testamente	2012	90	Drama,Mystery,Thriller	5.9	2846
tt1795369	Frankenstein	National Theatre Live: Frankenstein	2011	130	Drama,Sci-Fi	8.6	3948
tt1795702	Wild Bill	Wild Bill	2011	98	Drama	7.2	13842
tt1796395	Alzheimer's	Alzheimer's	2010	107	Comedy,Drama	6.5	2711
tt1796406	Absent	Ausente	2011	91	Drama,Romance,Thriller	6.3	2639
tt1796603	The Best Movie 3-DE	Samyy luchshiy film 3-DE	2011	105	Comedy	2.8	1151
tt1796652	Tokyo Family	Tôkyô kazoku	2013	146	Drama	7.5	2140
tt1796657	How Not to Rescue a Princess	Tri bogatyrya i Shamakhanskaya tsaritsa	2010	75	Adventure,Animation,Comedy	6.3	1794
tt1797346	1915 Armenian Genocide	1915 Armenian Genocide	2010	60	Documentary,History	4.0	2025
tt1797348	7 Days in Havana	7 días en La Habana	2011	129	Drama	6.0	4130
tt1797396	Beyond the Border	Gränsen	2011	122	Action,Drama,War	6.2	1588
tt1797449	My First Wedding	Mi primera boda	2011	102	Comedy,Romance	6.0	1003
tt1797487	Savannah	Savannah	2013	101	Drama,Family,History	5.8	1708
tt1797504	I Want You	Tengo ganas de ti	2012	120	Drama,Romance	6.8	15793
tt1798188	From Up on Poppy Hill	Kokuriko-zaka kara	2011	91	Animation,Comedy,Drama	7.4	46267
tt1798243	Rudderless	Rudderless	2014	105	Comedy,Drama,Music	7.4	19000
tt1798603	Bad Santa 2	Bad Santa 2	2016	92	Comedy,Crime,Drama	5.6	26948
tt1798632	Firestarter	Firestarter	2022	94	Drama,Horror,Sci-Fi	4.6	17742
tt1798684	Southpaw	Southpaw	2015	124	Action,Crime,Drama	7.3	243857
tt1798709	Her	Her	2013	126	Drama,Romance,Sci-Fi	8.0	626974
tt1799508	After	After	2012	90	Drama,Family,Fantasy	5.4	5687
tt1799516	Benji	Benji	2018	87	Crime,Drama,Family	6.3	5098
tt1800241	American Hustle	American Hustle	2013	138	Crime,Drama	7.2	485120
tt1800246	That Awkward Moment	That Awkward Moment	2014	94	Comedy,Romance	6.1	104852
tt1800302	Gold	Gold	2016	120	Crime,Drama	6.7	65772
tt1800338	Accused	Lucia de B.	2014	97	Biography,Crime,Drama	7.0	4086
tt1800351	One Night in Istanbul	One Night in Istanbul	2014	93	Comedy,Sport	5.1	1343
tt1800372	Cool Kids Don't Cry	Achtste-groepers huilen niet	2012	96	Drama,Family,Sport	7.4	3734
tt1800393	The Last Son	The Last Son	2021	96	Action,Adventure,Crime	4.8	1769
tt1800671	Beyond	Beyond	2012	90	Thriller	4.8	1334
tt1800734	Shiver	Shiver	2012	91	Horror,Thriller	4.3	1090
tt1800741	Step Up Revolution	Step Up Revolution	2012	99	Drama,Music,Romance	6.4	56970
tt1801051	Eyyvah Eyvah 2	Eyyvah Eyvah 2	2011	106	Comedy	6.6	15033
tt1801061	Me and You	Io e te	2012	103	Drama	6.5	5770
tt1801071	See You in Montevideo	Montevideo, vidimo se!	2014	141	Adventure,Biography,Comedy	8.1	7401
tt1801123	Travelling Salesman	Travelling Salesman	2012	80	Drama,Mystery,Sci-Fi	5.8	1336
tt1801552	Gotti	Gotti	2018	112	Biography,Crime,Drama	4.7	16023
tt1802197	The Lady	The Lady	2011	132	Biography,Drama,History	7.0	10998
tt1802810	Woman in Love	Rubbeldiekatz	2011	108	Comedy	5.7	3627
tt1804508	Those Who Kill: Shadow of the Past	Den som dræber - Fortidens skygge	2011	90	Crime,Drama,Thriller	6.5	1530
tt1804642	Gold and Copper	Tala va mes	2010	97	Drama	7.2	3619
tt1805263	I Am Kalam	I Am Kalam	2010	88	Comedy,Drama,Family	7.9	4395
tt1805297	The Women on the 6th Floor	Les femmes du 6e étage	2010	102	Comedy	7.1	10433
tt1806911	Girl Model	Girl Model	2011	78	Documentary,Thriller	6.5	2273
tt1806913	Golmaal Again	Golmaal Again	2017	140	Action,Comedy,Fantasy	4.9	9887
tt1806954	Lost Christmas	Lost Christmas	2011	89	Drama,Family	7.1	1459
tt1806959	Manmadhan Ambu	Manmadhan Ambu	2010	152	Comedy,Drama	5.6	1260
tt1806975	Never Open the Door	Never Open the Door	2014	64	Horror,Mystery,Sci-Fi	5.4	1610
tt1807022	Super	Super	2010	140	Drama	8.1	2469
tt1807081	Humdinger	Humdinger	2011	96	Comedy,Drama	7.0	3842
tt18072950	Gully Gang	Gully Gang	2022	100	Action,Romance	8.8	2027
tt18079362	80 for Brady	80 for Brady	2023	98	Comedy,Drama,Sport	5.8	3274
tt1807944	As I Lay Dying	As I Lay Dying	2013	110	Drama	5.3	4089
tt1807950	Love Likes Coincidences	Ask Tesadüfleri Sever	2011	118	Drama,Romance	7.2	19083
tt1807958	Man, Chicks Are Just Different	Baby sa jakies inne	2011	90	Comedy,Drama	5.8	1220
tt1807984	Bir Avuç Deniz	Bir Avuç Deniz	2011	109	Drama	4.4	1073
tt1808015	What a Beautiful Day	Che bella giornata	2011	97	Comedy	6.3	5772
tt1808045	Czarny czwartek. Janek Wisniewski padl	Czarny czwartek. Janek Wisniewski padl	2011	105	Drama,History	6.6	1227
tt1808197	Incir Reçeli	Incir Reçeli	2011	94	Drama,Romance	6.5	13567
tt1808223	Losers' Club	Kaybedenler Kulübü	2011	105	Comedy,Drama,Romance	7.5	24258
tt1808240	As Luck Would Have It	La chispa de la vida	2011	94	Adventure,Comedy,Drama	6.1	2819
tt18082758	The Takeover	The Takeover	2022	87	Action,Crime,Thriller	5.2	4059
tt1808339	Not Another Happy Ending	Not Another Happy Ending	2013	102	Comedy,Drama,Romance	6.1	4913
tt1808360	Och, Karol 2	Och, Karol 2	2011	105	Comedy	4.3	1015
tt1808454	Suicide Room	Sala samobójców	2011	110	Drama,Thriller	6.6	11012
tt1808477	Skew	Skew	2011	83	Horror,Thriller	4.4	2031
tt1808587	The Stig-Helmer Story	The Stig-Helmer Story	2011	100	Comedy,Drama	4.5	1877
tt1808659	Wasted Youth	Wasted Youth	2011	122	Drama	5.9	1012
tt1808691	Ya Sonra	Ya Sonra	2011	105	Comedy,Drama,Romance	5.2	2517
tt1809231	Jackpot	Arme Riddere	2011	86	Action,Comedy,Crime	6.6	3304
tt18092672	Gold Run	Gulltransporten	2022	117	Drama,Thriller,War	6.7	1603
tt1809287	Ecstasy	Ecstasy	2011	99	Drama,Romance	5.1	1870
tt1809387	The War You Don't See	The War You Don't See	2010	97	Documentary,War	8.4	1433
tt1809398	Unbroken	Unbroken	2014	137	Action,Biography,Drama	7.2	172093
tt1810522	Aalwar	Aalwar	2007	152	Action	2.9	1077
tt1810602	If You Are the One 2	Fei cheng wu rao 2	2010	120	Comedy,Romance	5.9	1583
tt1810683	Little Boy	Little Boy	2015	106	Drama,History,War	7.3	23429
tt1810697	Meeting Evil	Meeting Evil	2012	89	Crime,Drama,Mystery	5.3	12404
tt1810710	My Trip Back to the Dark Side	My Trip Back to the Dark Side	2014	94	Thriller	4.5	1003
tt1810864	Ducoboo	L'élève Ducobu	2011	96	Comedy,Family	4.7	1030
tt1811307	Burning Blue	Burning Blue	2013	96	Biography,Drama,Romance	6.2	2462
tt1811315	FDR: American Badass!	FDR: American Badass!	2012	93	Action,Comedy	5.2	2031
tt1811371	Underground	Underground	2011	87	Horror	3.8	1708
